,s20230901019,s20230901020,s20230901021,s20230901022,s20230901023,s20230901024,s20230901025,s20230901026,s20230901027,s20230901028,s20230901029,s20230901030,s20230901031,s20230901032,s20230901033,s20230901052,s20230901053,s20230901054,s20230901055,s20230901056,s20230901057,s20230901058,s20230901059,s20230901060,s20230901079,s20230901080,s20230901081,s20230901082,s20230901083,s20230901084,s20230901085,s20230901086,s20230901087
C23H13O11N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75818703070914,2.75818703070914,2.75818703070914,2.75818703070914,2.75818703070914,2.75818703070914,2.75818703070914,2.75818703070914,2.75818703070914
C23H13O12N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52767575245435,5.52767575245435,5.52767575245435,5.52767575245435,5.52767575245435,5.52767575245435,5.52767575245435,5.52767575245435,5.52767575245435
C21H11O11N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66924067517467,5.66924067517467,5.66924067517467,5.66924067517467,5.66924067517467,5.66924067517467,5.66924067517467,5.66924067517467,5.66924067517467
C22H13O11N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07421391674602,3.07421391674602,3.07421391674602,3.07421391674602,3.07421391674602,3.07421391674602,3.07421391674602,3.07421391674602,3.07421391674602
C21H11O12N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27048917743915,3.27048917743915,3.27048917743915,3.27048917743915,3.27048917743915,3.27048917743915,3.27048917743915,3.27048917743915,3.27048917743915
C22H13O12N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24822650641662,4.24822650641662,4.24822650641662,4.24822650641662,4.24822650641662,4.24822650641662,4.24822650641662,4.24822650641662,4.24822650641662
C23H15O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8468734831361,NA,1.8468734831361,NA,NA,1.8468734831361,1.8468734831361,1.8468734831361,1.8468734831361
C24H17O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29810605981079,NA,2.29810605981079,2.29810605981079,2.29810605981079,2.29810605981079,2.29810605981079,2.29810605981079,2.29810605981079
C24H15O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83374391036051,NA,2.83374391036051,NA,2.83374391036051,NA,2.83374391036051,2.83374391036051,2.83374391036051
C25H17O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06479295413747,2.06479295413747,2.06479295413747,NA,2.06479295413747,2.06479295413747,2.06479295413747,2.06479295413747,2.06479295413747
C25H21O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04937279037581,3.04937279037581,3.04937279037581,3.04937279037581,3.04937279037581,3.04937279037581,3.04937279037581,3.04937279037581,3.04937279037581
C23H17O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09163894326082,3.09163894326082,3.09163894326082,3.09163894326082,3.09163894326082,3.09163894326082,3.09163894326082,3.09163894326082,3.09163894326082
C24H19O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58893610646907,2.58893610646907,2.58893610646907,2.58893610646907,2.58893610646907,2.58893610646907,2.58893610646907,2.58893610646907,2.58893610646907
C23H17O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43284668776936,4.43284668776936,4.43284668776936,4.43284668776936,4.43284668776936,4.43284668776936,4.43284668776936,4.43284668776936,4.43284668776936
C24H19O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11776768062809,3.11776768062809,3.11776768062809,3.11776768062809,3.11776768062809,3.11776768062809,3.11776768062809,3.11776768062809,3.11776768062809
C23H19O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1728617550911,3.1728617550911,3.1728617550911,3.1728617550911,3.1728617550911,3.1728617550911,3.1728617550911,3.1728617550911,3.1728617550911
C24H21O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70794692412258,1.70794692412258,1.70794692412258,1.70794692412258,1.70794692412258,1.70794692412258,1.70794692412258,1.70794692412258,1.70794692412258
C23H19O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95698952959853,3.95698952959853,3.95698952959853,3.95698952959853,3.95698952959853,3.95698952959853,3.95698952959853,3.95698952959853,3.95698952959853
C24H21O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88698182898602,4.88698182898602,4.88698182898602,4.88698182898602,4.88698182898602,4.88698182898602,4.88698182898602,4.88698182898602,4.88698182898602
C25H21O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03007949262748,3.03007949262748,3.03007949262748,3.03007949262748,3.03007949262748,3.03007949262748,3.03007949262748,3.03007949262748,3.03007949262748
C25H21O17N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.47438782493858,3.47438782493858,3.47438782493858,NA,3.47438782493858,3.47438782493858,3.47438782493858,3.47438782493858,3.47438782493858
C23H19O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81927933590011,1.81927933590011,1.81927933590011,1.81927933590011,1.81927933590011,1.81927933590011,1.81927933590011,1.81927933590011,1.81927933590011
C24H21O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7335391790836,2.7335391790836,2.7335391790836,2.7335391790836,2.7335391790836,2.7335391790836,2.7335391790836,2.7335391790836,2.7335391790836
C23H17O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00032553984788,2.00032553984788,2.00032553984788,2.00032553984788,2.00032553984788,2.00032553984788,2.00032553984788,2.00032553984788,2.00032553984788
C24H19O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72790466659683,2.72790466659683,2.72790466659683,2.72790466659683,2.72790466659683,2.72790466659683,2.72790466659683,2.72790466659683,2.72790466659683
C23H15O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70949792234206,0.70949792234206,0.70949792234206,0.70949792234206,0.70949792234206,0.70949792234206,0.70949792234206,0.70949792234206,0.70949792234206
C24H17O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31725049704984,2.31725049704984,2.31725049704984,2.31725049704984,2.31725049704984,2.31725049704984,2.31725049704984,2.31725049704984,2.31725049704984
C24H15O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43567170530835,4.43567170530835,NA,4.43567170530835,4.43567170530835,4.43567170530835,4.43567170530835,4.43567170530835,4.43567170530835
C25H17O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29562548153576,2.29562548153576,2.29562548153576,2.29562548153576,2.29562548153576,2.29562548153576,2.29562548153576,2.29562548153576,2.29562548153576
C23H15O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67531307871043,4.67531307871043,4.67531307871043,4.67531307871043,4.67531307871043,4.67531307871043,4.67531307871043,4.67531307871043,4.67531307871043
C24H17O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57007469318914,2.57007469318914,2.57007469318914,2.57007469318914,2.57007469318914,2.57007469318914,2.57007469318914,2.57007469318914,2.57007469318914
C24H15O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84801581036313,3.84801581036313,3.84801581036313,3.84801581036313,3.84801581036313,3.84801581036313,3.84801581036313,3.84801581036313,3.84801581036313
C26H17O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8695099916525,3.8695099916525,3.8695099916525,3.8695099916525,3.8695099916525,3.8695099916525,3.8695099916525,3.8695099916525,3.8695099916525
C27H19O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04414546180984,2.04414546180984,2.04414546180984,NA,2.04414546180984,2.04414546180984,2.04414546180984,2.04414546180984,2.04414546180984
C26H19O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84273040778977,3.84273040778977,3.84273040778977,3.84273040778977,3.84273040778977,3.84273040778977,3.84273040778977,3.84273040778977,3.84273040778977
C25H19O16N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.87903240069643,2.87903240069643,2.87903240069643,2.87903240069643,2.87903240069643,2.87903240069643,2.87903240069643,2.87903240069643,2.87903240069643
C26H17O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1359247882696,4.1359247882696,4.1359247882696,4.1359247882696,4.1359247882696,4.1359247882696,4.1359247882696,4.1359247882696,4.1359247882696
C26H17O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50169186252914,2.50169186252914,2.50169186252914,2.50169186252914,2.50169186252914,2.50169186252914,2.50169186252914,2.50169186252914,2.50169186252914
C27H19O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24177242972563,1.24177242972563,1.24177242972563,1.24177242972563,1.24177242972563,1.24177242972563,1.24177242972563
C26H19O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11110263738332,2.11110263738332,2.11110263738332,2.11110263738332,2.11110263738332,2.11110263738332,2.11110263738332,2.11110263738332,2.11110263738332
C27H21O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85046475259484,2.85046475259484,2.85046475259484,2.85046475259484,2.85046475259484,2.85046475259484,2.85046475259484,2.85046475259484,2.85046475259484
C25H19O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57401001143722,4.57401001143722,4.57401001143722,4.57401001143722,4.57401001143722,4.57401001143722,4.57401001143722,4.57401001143722,4.57401001143722
C26H21O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25438896919369,3.25438896919369,3.25438896919369,3.25438896919369,3.25438896919369,3.25438896919369,3.25438896919369,3.25438896919369,3.25438896919369
C26H19O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17370164621767,2.17370164621767,2.17370164621767,2.17370164621767,2.17370164621767,2.17370164621767,2.17370164621767,2.17370164621767,2.17370164621767
C25H19O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32580863501237,1.32580863501237,1.32580863501237,1.32580863501237,1.32580863501237,1.32580863501237,1.32580863501237,1.32580863501237,1.32580863501237
C26H21O15N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52953399720189,5.52953399720189,5.52953399720189,5.52953399720189,5.52953399720189,5.52953399720189,5.52953399720189,5.52953399720189,5.52953399720189
C20H17O13N1,1.24928702311275,1.24928702311275,1.24928702311275,1.24928702311275,NA,1.24928702311275,1.24928702311275,NA,NA,1.24928702311275,1.24928702311275,NA,1.24928702311275,1.24928702311275,1.24928702311275,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24928702311275,1.24928702311275,1.24928702311275,1.24928702311275,1.24928702311275,1.24928702311275,1.24928702311275,1.24928702311275,1.24928702311275
C20H15O13N1,0.722263758407414,0.722263758407414,0.722263758407414,0.722263758407414,NA,0.722263758407414,NA,NA,NA,0.722263758407414,0.722263758407414,NA,0.722263758407414,0.722263758407414,0.722263758407414,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722263758407414,0.722263758407414,0.722263758407414,0.722263758407414,0.722263758407414,0.722263758407414,0.722263758407414,0.722263758407414,0.722263758407414
C21H17O13N1,1.0339871689031,1.0339871689031,1.0339871689031,1.0339871689031,NA,1.0339871689031,1.0339871689031,NA,NA,1.0339871689031,1.0339871689031,NA,1.0339871689031,1.0339871689031,1.0339871689031,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0339871689031,1.0339871689031,1.0339871689031,1.0339871689031,1.0339871689031,1.0339871689031,1.0339871689031,1.0339871689031,1.0339871689031
C19H15O12N1,0.838885354629911,0.838885354629911,0.838885354629911,0.838885354629911,NA,0.838885354629911,0.838885354629911,NA,NA,0.838885354629911,0.838885354629911,NA,0.838885354629911,0.838885354629911,0.838885354629911,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838885354629911,0.838885354629911,0.838885354629911,0.838885354629911,0.838885354629911,0.838885354629911,0.838885354629911,0.838885354629911,0.838885354629911
C20H17O12N1,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,NA,1.24687025299666,1.24687025299666,1.24687025299666,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666,1.24687025299666
C20H15O12N1,1.50487261760838,1.50487261760838,1.50487261760838,1.50487261760838,NA,1.50487261760838,1.50487261760838,1.50487261760838,NA,1.50487261760838,1.50487261760838,1.50487261760838,1.50487261760838,1.50487261760838,1.50487261760838,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50487261760838,1.50487261760838,1.50487261760838,1.50487261760838,1.50487261760838,1.50487261760838,1.50487261760838,1.50487261760838,1.50487261760838
C21H17O12N1,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,NA,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021,1.56949652993021
C21H19O12N1,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,NA,NA,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,NA,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602,1.57481842250602
C22H21O12N1,0.584128751557117,0.584128751557117,0.584128751557117,0.584128751557117,NA,0.584128751557117,0.584128751557117,0.584128751557117,0.584128751557117,0.584128751557117,0.584128751557117,NA,0.584128751557117,0.584128751557117,0.584128751557117,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584128751557117,0.584128751557117,0.584128751557117,0.584128751557117,0.584128751557117,0.584128751557117,0.584128751557117,0.584128751557117,0.584128751557117
C22H19O12N1,0.289002674773284,0.289002674773284,0.289002674773284,0.289002674773284,NA,0.289002674773284,0.289002674773284,0.289002674773284,0.289002674773284,0.289002674773284,0.289002674773284,NA,0.289002674773284,0.289002674773284,0.289002674773284,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289002674773284,0.289002674773284,0.289002674773284,0.289002674773284,0.289002674773284,0.289002674773284,0.289002674773284,0.289002674773284,0.289002674773284
C23H21O12N1,0.438507455197744,0.438507455197744,0.438507455197744,0.438507455197744,NA,0.438507455197744,NA,0.438507455197744,0.438507455197744,0.438507455197744,0.438507455197744,NA,0.438507455197744,0.438507455197744,0.438507455197744,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.438507455197744,0.438507455197744,0.438507455197744,0.438507455197744,0.438507455197744,0.438507455197744,0.438507455197744,0.438507455197744,0.438507455197744
C21H19O13N1,0.867403398024083,0.867403398024083,0.867403398024083,0.867403398024083,NA,0.867403398024083,0.867403398024083,NA,0.867403398024083,0.867403398024083,0.867403398024083,NA,0.867403398024083,0.867403398024083,0.867403398024083,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867403398024083,0.867403398024083,0.867403398024083,0.867403398024083,0.867403398024083,0.867403398024083,0.867403398024083,0.867403398024083,0.867403398024083
C22H21O13N1,1.03960983470311,1.03960983470311,1.03960983470311,1.03960983470311,NA,1.03960983470311,1.03960983470311,1.03960983470311,NA,1.03960983470311,1.03960983470311,NA,1.03960983470311,1.03960983470311,1.03960983470311,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03960983470311,1.03960983470311,1.03960983470311,1.03960983470311,1.03960983470311,1.03960983470311,1.03960983470311,1.03960983470311,1.03960983470311
C22H19O13N1,0.639757401702438,0.639757401702438,0.639757401702438,0.639757401702438,NA,0.639757401702438,0.639757401702438,NA,NA,0.639757401702438,0.639757401702438,NA,0.639757401702438,0.639757401702438,0.639757401702438,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639757401702438,0.639757401702438,0.639757401702438,0.639757401702438,0.639757401702438,0.639757401702438,0.639757401702438,0.639757401702438,0.639757401702438
C23H21O13N1,0.810273747346523,0.810273747346523,0.810273747346523,0.810273747346523,NA,0.810273747346523,NA,NA,NA,0.810273747346523,0.810273747346523,NA,0.810273747346523,0.810273747346523,0.810273747346523,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810273747346523,0.810273747346523,0.810273747346523,0.810273747346523,0.810273747346523,0.810273747346523,0.810273747346523,0.810273747346523,0.810273747346523
C23H17O13N1,0.82678831816382,0.82678831816382,0.82678831816382,0.82678831816382,NA,0.82678831816382,0.82678831816382,NA,NA,NA,0.82678831816382,NA,0.82678831816382,0.82678831816382,0.82678831816382,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82678831816382,0.82678831816382,0.82678831816382,0.82678831816382,0.82678831816382,0.82678831816382,0.82678831816382,0.82678831816382,0.82678831816382
C24H19O13N1,1.16356011224685,1.16356011224685,1.16356011224685,1.16356011224685,NA,1.16356011224685,NA,NA,NA,1.16356011224685,1.16356011224685,NA,1.16356011224685,1.16356011224685,1.16356011224685,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16356011224685,1.16356011224685,1.16356011224685,1.16356011224685,1.16356011224685,1.16356011224685,1.16356011224685,1.16356011224685,1.16356011224685
C23H17O12N1,1.13933701637091,1.13933701637091,1.13933701637091,1.13933701637091,NA,1.13933701637091,NA,NA,NA,1.13933701637091,1.13933701637091,NA,1.13933701637091,1.13933701637091,1.13933701637091,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13933701637091,1.13933701637091,1.13933701637091,1.13933701637091,1.13933701637091,1.13933701637091,1.13933701637091,1.13933701637091,1.13933701637091
C24H19O12N1,1.85101957329744,1.85101957329744,1.85101957329744,1.85101957329744,NA,1.85101957329744,NA,NA,NA,1.85101957329744,1.85101957329744,1.85101957329744,1.85101957329744,1.85101957329744,1.85101957329744,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85101957329744,1.85101957329744,1.85101957329744,1.85101957329744,1.85101957329744,1.85101957329744,1.85101957329744,1.85101957329744,1.85101957329744
C23H19O12N1,0.762489694770843,0.762489694770843,0.762489694770843,0.762489694770843,NA,0.762489694770843,0.762489694770843,NA,NA,0.762489694770843,0.762489694770843,NA,0.762489694770843,0.762489694770843,0.762489694770843,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762489694770843,0.762489694770843,0.762489694770843,0.762489694770843,0.762489694770843,0.762489694770843,0.762489694770843,0.762489694770843,0.762489694770843
C24H21O12N1,1.47084714696464,1.47084714696464,1.47084714696464,1.47084714696464,NA,1.47084714696464,NA,NA,NA,1.47084714696464,1.47084714696464,NA,1.47084714696464,1.47084714696464,1.47084714696464,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47084714696464,1.47084714696464,1.47084714696464,1.47084714696464,1.47084714696464,1.47084714696464,1.47084714696464,1.47084714696464,1.47084714696464
C23H19O13N1,1.52605670938063,1.52605670938063,1.52605670938063,1.52605670938063,NA,1.52605670938063,NA,NA,NA,1.52605670938063,1.52605670938063,NA,1.52605670938063,1.52605670938063,1.52605670938063,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52605670938063,1.52605670938063,1.52605670938063,1.52605670938063,1.52605670938063,1.52605670938063,1.52605670938063,1.52605670938063,1.52605670938063
C24H21O13N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228278539735411,0.228278539735411,0.228278539735411,0.228278539735411,0.228278539735411,0.228278539735411,0.228278539735411,0.228278539735411,0.228278539735411
C20H13O12N1,0.806009221701091,0.806009221701091,0.806009221701091,0.806009221701091,NA,0.806009221701091,NA,NA,NA,0.806009221701091,0.806009221701091,NA,0.806009221701091,0.806009221701091,0.806009221701091,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806009221701091,0.806009221701091,0.806009221701091,0.806009221701091,0.806009221701091,0.806009221701091,0.806009221701091,0.806009221701091,0.806009221701091
C21H15O12N1,1.93653018327059,1.93653018327059,1.93653018327059,1.93653018327059,NA,1.93653018327059,1.93653018327059,1.93653018327059,NA,1.93653018327059,1.93653018327059,NA,1.93653018327059,1.93653018327059,1.93653018327059,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93653018327059,1.93653018327059,1.93653018327059,1.93653018327059,1.93653018327059,1.93653018327059,1.93653018327059,1.93653018327059,1.93653018327059
C22H17O12N1,0.720776045257502,0.720776045257502,0.720776045257502,0.720776045257502,NA,0.720776045257502,NA,0.720776045257502,NA,0.720776045257502,0.720776045257502,NA,0.720776045257502,0.720776045257502,0.720776045257502,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720776045257502,0.720776045257502,0.720776045257502,0.720776045257502,0.720776045257502,0.720776045257502,0.720776045257502,0.720776045257502,0.720776045257502
C21H13O12N1,1.54523386003413,1.54523386003413,1.54523386003413,1.54523386003413,NA,1.54523386003413,1.54523386003413,NA,NA,1.54523386003413,1.54523386003413,NA,1.54523386003413,1.54523386003413,1.54523386003413,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54523386003413,1.54523386003413,1.54523386003413,1.54523386003413,1.54523386003413,1.54523386003413,1.54523386003413,1.54523386003413,1.54523386003413
C22H15O12N1,1.59899040976153,1.59899040976153,1.59899040976153,1.59899040976153,NA,1.59899040976153,1.59899040976153,NA,NA,NA,1.59899040976153,NA,1.59899040976153,1.59899040976153,1.59899040976153,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59899040976153,1.59899040976153,1.59899040976153,1.59899040976153,1.59899040976153,1.59899040976153,1.59899040976153,1.59899040976153,1.59899040976153
C21H15O13N1,2.16768288763975,2.16768288763975,2.16768288763975,NA,NA,2.16768288763975,2.16768288763975,NA,NA,2.16768288763975,2.16768288763975,NA,2.16768288763975,2.16768288763975,2.16768288763975,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16768288763975,2.16768288763975,2.16768288763975,2.16768288763975,2.16768288763975,2.16768288763975,2.16768288763975,2.16768288763975,2.16768288763975
C22H17O13N1,1.96951898193638,1.96951898193638,1.96951898193638,1.96951898193638,NA,1.96951898193638,1.96951898193638,1.96951898193638,NA,1.96951898193638,1.96951898193638,NA,1.96951898193638,1.96951898193638,1.96951898193638,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96951898193638,1.96951898193638,1.96951898193638,1.96951898193638,1.96951898193638,1.96951898193638,1.96951898193638,1.96951898193638,1.96951898193638
C21H15O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35293535235459,0.35293535235459,0.35293535235459,0.35293535235459,0.35293535235459,0.35293535235459,0.35293535235459,0.35293535235459,0.35293535235459
C22H17O14N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12996721868873,1.12996721868873,1.12996721868873,1.12996721868873,1.12996721868873,1.12996721868873,1.12996721868873,1.12996721868873,1.12996721868873
C21H13O13N1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05547866415235,1.05547866415235,1.05547866415235,1.05547866415235,1.05547866415235,1.05547866415235,1.05547866415235,1.05547866415235,1.05547866415235
