,s20230217001,s20230217002,s20230217003,s20230217004,s20230217005,s20230217006,s20230217023,s20230217024,s20230217025,s20230217026,s20230217027,s20230217028,s20230217029,s20230217030,s20230217038,s20230217039,s20230217040,s20230217041,s20230217042,s20230217043,s20230217044,s20230217045,s20230217062,s20230217063,s20230217064,s20230217065,s20230217066,s20230217067,s20230217068,s20230217069,s20230217077,s20230217078,s20230217079,s20230217080,s20230217081,s20230217082,s20230217083,s20230217084,s20230217085,s20230217086,s20230217104,s20230217105,s20230217106,s20230217107,s20230217108,s20230217109,s20230217110,s20230217111
C12H7O2N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6504204361056,10.6504204361056,10.6504204361056,10.6504204361056,10.6504204361056,10.6504204361056,10.6504204361056,10.6504204361056
C13H7O2N2P1,NA,NA,13.2549857081535,NA,NA,NA,NA,NA,NA,NA,13.2549857081535,NA,13.2549857081535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2549857081535,NA,NA,NA,NA,13.2549857081535,NA,NA
C14H9O3N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7294395325767,11.7294395325767,NA,NA,NA,NA,NA,NA,NA,NA,11.7294395325767,NA,NA,NA,NA,11.7294395325767,NA,NA
C15H11O3N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46024430154777,NA,9.46024430154777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.46024430154777,9.46024430154777,NA,NA,NA,NA,NA,NA,NA,NA,9.46024430154777,NA,NA,NA,NA,9.46024430154777,NA,NA
C14H9O2N2P1,14.4364405637783,14.4364405637783,NA,14.4364405637783,14.4364405637783,NA,14.4364405637783,14.4364405637783,14.4364405637783,14.4364405637783,14.4364405637783,14.4364405637783,14.4364405637783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4364405637783,14.4364405637783,14.4364405637783,NA,14.4364405637783,NA,NA,NA,NA,14.4364405637783,14.4364405637783,14.4364405637783,14.4364405637783,14.4364405637783,14.4364405637783,14.4364405637783,NA,14.4364405637783
C15H11O2N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6954248244195,NA,NA,NA,NA,12.6954248244195,NA,NA
C13H5O1N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1880965688533,NA,11.1880965688533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C15H9O2N2P1,13.9045975213848,13.9045975213848,13.9045975213848,NA,13.9045975213848,NA,13.9045975213848,13.9045975213848,13.9045975213848,13.9045975213848,13.9045975213848,13.9045975213848,13.9045975213848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9045975213848,NA,NA,NA,NA,NA,NA,NA
C15H9O3N2P1,5.06130394538196,5.06130394538196,5.06130394538196,5.06130394538196,5.06130394538196,5.06130394538196,5.06130394538196,5.06130394538196,5.06130394538196,5.06130394538196,5.06130394538196,5.06130394538196,5.06130394538196,5.06130394538196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06130394538196,5.06130394538196,NA,5.06130394538196,NA,5.06130394538196,5.06130394538196,5.06130394538196,5.06130394538196,NA,5.06130394538196,NA,NA,NA,NA,5.06130394538196,NA,NA
C14H7O2N2P1,NA,NA,8.46969724834879,8.46969724834879,NA,8.46969724834879,NA,NA,NA,NA,8.46969724834879,NA,8.46969724834879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.46969724834879,8.46969724834879,NA,8.46969724834879,NA,8.46969724834879,8.46969724834879,8.46969724834879,NA,NA,8.46969724834879,NA,NA,NA,NA,8.46969724834879,NA,NA
C14H5O2N2P1,NA,NA,14.5449419788291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5449419788291,14.5449419788291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C15H7O2N2P1,NA,NA,10.414972897178,10.414972897178,NA,10.414972897178,NA,NA,NA,NA,10.414972897178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C14H7O3N2P1,NA,NA,7.2919558967818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2919558967818,NA,NA,NA,NA,7.2919558967818,NA,NA
C15H7O3N2P1,NA,NA,15.8954836461831,15.8954836461831,NA,15.8954836461831,NA,NA,NA,NA,15.8954836461831,NA,15.8954836461831,15.8954836461831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8954836461831,15.8954836461831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C15H5O2N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1891191044466,9.1891191044466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H5O3N2P1,NA,NA,NA,NA,NA,NA,4.25966198176129,4.25966198176129,4.25966198176129,4.25966198176129,NA,4.25966198176129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25966198176129,4.25966198176129,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25966198176129,4.25966198176129,4.25966198176129,NA,NA,NA,4.25966198176129
C17H7O3N2P1,NA,NA,4.98326959982959,4.98326959982959,NA,4.98326959982959,NA,NA,NA,NA,4.98326959982959,NA,4.98326959982959,4.98326959982959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98326959982959,4.98326959982959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H7O3N2P1,NA,NA,14.2219599966,14.2219599966,NA,14.2219599966,NA,NA,NA,NA,14.2219599966,NA,14.2219599966,14.2219599966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2219599966,NA,14.2219599966,14.2219599966,14.2219599966,NA,NA,14.2219599966,NA,NA,NA,NA,NA,NA,NA
C17H9O3N2P1,NA,NA,16.3460514101909,16.3460514101909,NA,16.3460514101909,NA,NA,NA,NA,16.3460514101909,NA,16.3460514101909,16.3460514101909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3460514101909,16.3460514101909,NA,16.3460514101909,NA,16.3460514101909,16.3460514101909,16.3460514101909,NA,NA,16.3460514101909,NA,NA,NA,NA,NA,NA,NA
C16H9O3N2P1,NA,NA,6.37594173838306,6.37594173838306,NA,6.37594173838306,NA,NA,NA,NA,6.37594173838306,NA,6.37594173838306,6.37594173838306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37594173838306,6.37594173838306,NA,6.37594173838306,NA,NA,6.37594173838306,6.37594173838306,6.37594173838306,NA,6.37594173838306,NA,NA,NA,NA,6.37594173838306,NA,NA
C17H11O3N2P1,6.19769337857941,6.19769337857941,NA,NA,6.19769337857941,NA,6.19769337857941,6.19769337857941,NA,6.19769337857941,6.19769337857941,6.19769337857941,6.19769337857941,6.19769337857941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.19769337857941,6.19769337857941,6.19769337857941,NA,6.19769337857941,NA,NA,NA,NA,6.19769337857941,6.19769337857941,NA,NA,NA,NA,NA,NA,NA
C16H9O2N2P1,NA,NA,5.5040541731995,5.5040541731995,NA,5.5040541731995,NA,NA,NA,NA,5.5040541731995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5040541731995,5.5040541731995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C14H9O4N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6839358490899,NA,NA,NA,NA,11.6839358490899,NA,NA
C15H11O4N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.92301423467977,NA,NA,NA,NA,8.92301423467977,NA,NA
C15H7O4N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3995151402615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H7O4N2P1,NA,NA,5.90546973311651,5.90546973311651,NA,NA,NA,NA,NA,NA,5.90546973311651,NA,5.90546973311651,5.90546973311651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.90546973311651,NA,5.90546973311651,NA,5.90546973311651,5.90546973311651,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H9O5N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.92610368592555,7.92610368592555,7.92610368592555,7.92610368592555,NA,NA,7.92610368592555,7.92610368592555,7.92610368592555,7.92610368592555,NA,7.92610368592555,7.92610368592555
C15H9O4N2P1,12.4564211780625,NA,12.4564211780625,12.4564211780625,12.4564211780625,NA,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625,12.4564211780625
C16H11O4N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8764539348192,NA,13.8764539348192,13.8764539348192,13.8764539348192,13.8764539348192,NA,13.8764539348192,13.8764539348192,13.8764539348192,13.8764539348192,13.8764539348192,13.8764539348192,13.8764539348192,NA
C17H9O4N2P1,NA,NA,7.03804941983446,7.03804941983446,NA,7.03804941983446,NA,NA,NA,NA,7.03804941983446,NA,7.03804941983446,7.03804941983446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.03804941983446,7.03804941983446,NA,7.03804941983446,NA,7.03804941983446,7.03804941983446,7.03804941983446,7.03804941983446,NA,7.03804941983446,NA,NA,NA,NA,7.03804941983446,NA,NA
C16H9O4N2P1,NA,NA,21.7690046758822,21.7690046758822,NA,21.7690046758822,21.7690046758822,21.7690046758822,21.7690046758822,21.7690046758822,21.7690046758822,21.7690046758822,21.7690046758822,21.7690046758822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.7690046758822,21.7690046758822,NA,21.7690046758822,NA,21.7690046758822,21.7690046758822,21.7690046758822,21.7690046758822,NA,21.7690046758822,21.7690046758822,21.7690046758822,21.7690046758822,21.7690046758822,21.7690046758822,21.7690046758822,21.7690046758822
C17H11O4N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.07245809234726,NA,NA,NA,NA,NA,NA,NA
C16H13O4N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09497455387216,NA,NA,NA,NA,NA,NA,NA
C16H13O3N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.07834782253009,NA,NA,NA,NA,NA,NA,NA
C16H11O3N2P1,NA,NA,7.34996998869357,7.34996998869357,NA,7.34996998869357,7.34996998869357,7.34996998869357,7.34996998869357,7.34996998869357,7.34996998869357,7.34996998869357,7.34996998869357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34996998869357,NA,7.34996998869357,7.34996998869357,NA,7.34996998869357,NA,7.34996998869357,NA,NA,NA,NA,NA,NA,NA
C17H13O3N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0365433127436,NA,NA
C16H13O2N2P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33145070932916,NA,NA
C26H38O20N2S1,34.2178941771819,34.2178941771819,NA,NA,34.2178941771819,NA,34.2178941771819,34.2178941771819,34.2178941771819,34.2178941771819,NA,34.2178941771819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C23H34O23N2S1,8.50670556858376,8.50670556858376,NA,NA,8.50670556858376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C31H42O16,2.00414644778584,2.00414644778584,NA,2.00414644778584,2.00414644778584,NA,NA,NA,NA,NA,NA,NA,2.00414644778584,2.00414644778584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00414644778584,NA,2.00414644778584,NA,NA,NA,NA,2.00414644778584,NA,2.00414644778584,2.00414644778584,2.00414644778584,2.00414644778584,2.00414644778584,2.00414644778584,2.00414644778584
C32H46O16,NA,NA,NA,NA,NA,NA,3.02038092174108,3.02038092174108,3.02038092174108,3.02038092174108,NA,3.02038092174108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02038092174108,3.02038092174108,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02038092174108,3.02038092174108,3.02038092174108,3.02038092174108,NA,3.02038092174108,3.02038092174108
C33H48O14,3.44055833192719,3.44055833192719,NA,NA,3.44055833192719,NA,3.44055833192719,3.44055833192719,3.44055833192719,3.44055833192719,NA,3.44055833192719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44055833192719,3.44055833192719,3.44055833192719,3.44055833192719,NA,3.44055833192719,3.44055833192719
C32H46O15,2.52833687953847,2.52833687953847,NA,2.52833687953847,2.52833687953847,NA,2.52833687953847,2.52833687953847,2.52833687953847,2.52833687953847,NA,2.52833687953847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52833687953847,2.52833687953847,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52833687953847,2.52833687953847,2.52833687953847,2.52833687953847,NA,2.52833687953847,2.52833687953847
C32H48O15,4.77592408280377,4.77592408280377,NA,NA,4.77592408280377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77592408280377,4.77592408280377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77592408280377,4.77592408280377,4.77592408280377,NA,4.77592408280377,4.77592408280377
C31H42O14,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,NA,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077,3.69218881417077
C31H42O15,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,NA,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,NA,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442,4.76558124062442
C33H44O16,3.27375127710392,3.27375127710392,3.27375127710392,3.27375127710392,3.27375127710392,NA,3.27375127710392,3.27375127710392,3.27375127710392,3.27375127710392,NA,3.27375127710392,3.27375127710392,3.27375127710392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27375127710392,3.27375127710392,3.27375127710392,3.27375127710392,3.27375127710392,3.27375127710392,3.27375127710392
C32H42O16,3.04712568281265,3.04712568281265,NA,3.04712568281265,3.04712568281265,NA,NA,NA,NA,NA,3.04712568281265,NA,3.04712568281265,3.04712568281265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04712568281265,3.04712568281265,NA,NA,NA,3.04712568281265,3.04712568281265,NA,3.04712568281265,NA,NA,NA,NA,NA,NA,3.04712568281265,NA,NA
C33H44O14,1.05096455016957,1.05096455016957,1.05096455016957,1.05096455016957,1.05096455016957,NA,1.05096455016957,1.05096455016957,1.05096455016957,1.05096455016957,1.05096455016957,1.05096455016957,1.05096455016957,1.05096455016957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05096455016957,1.05096455016957,1.05096455016957,1.05096455016957,1.05096455016957,1.05096455016957,1.05096455016957
C32H42O14,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,NA,5.8416994939216,5.8416994939216,NA,5.8416994939216,5.8416994939216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,NA,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216,5.8416994939216
C32H42O15,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989,NA,3.72556436856989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72556436856989,3.72556436856989,3.72556436856989,NA,3.72556436856989,NA,3.72556436856989,3.72556436856989,NA,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989,3.72556436856989
C33H44O15,3.06950822279648,3.06950822279648,3.06950822279648,3.06950822279648,3.06950822279648,NA,3.06950822279648,3.06950822279648,3.06950822279648,3.06950822279648,NA,3.06950822279648,3.06950822279648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06950822279648,3.06950822279648,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06950822279648,3.06950822279648,3.06950822279648,3.06950822279648,3.06950822279648,3.06950822279648,3.06950822279648
C32H44O14,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91027432013177,3.91027432013177,3.91027432013177,NA,3.91027432013177,3.91027432013177,3.91027432013177,NA,3.91027432013177,3.91027432013177,NA,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177,3.91027432013177
C33H46O14,1.73434436218781,1.73434436218781,NA,1.73434436218781,1.73434436218781,NA,1.73434436218781,1.73434436218781,1.73434436218781,1.73434436218781,NA,1.73434436218781,1.73434436218781,1.73434436218781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73434436218781,1.73434436218781,1.73434436218781,1.73434436218781,1.73434436218781,1.73434436218781
C32H44O15,2.1651388964252,2.1651388964252,NA,2.1651388964252,2.1651388964252,NA,2.1651388964252,2.1651388964252,2.1651388964252,2.1651388964252,NA,2.1651388964252,2.1651388964252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1651388964252,NA,2.1651388964252,NA,NA,NA,NA,2.1651388964252,NA,2.1651388964252,2.1651388964252,2.1651388964252,2.1651388964252,2.1651388964252,2.1651388964252,2.1651388964252
C33H46O15,3.32312547715582,3.32312547715582,NA,3.32312547715582,3.32312547715582,NA,3.32312547715582,3.32312547715582,3.32312547715582,3.32312547715582,NA,3.32312547715582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32312547715582,NA,3.32312547715582,NA,NA,NA,NA,3.32312547715582,NA,3.32312547715582,3.32312547715582,3.32312547715582,3.32312547715582,3.32312547715582,3.32312547715582,3.32312547715582
C36H46O14,NA,NA,NA,NA,NA,NA,6.78114448678405,6.78114448678405,6.78114448678405,6.78114448678405,NA,6.78114448678405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.78114448678405,6.78114448678405,6.78114448678405,6.78114448678405,NA,6.78114448678405,6.78114448678405
C36H46O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.35990375255125,3.35990375255125,3.35990375255125,3.35990375255125,3.35990375255125,3.35990375255125,3.35990375255125
C37H48O15,4.80243717402353,4.80243717402353,NA,NA,4.80243717402353,NA,4.80243717402353,4.80243717402353,4.80243717402353,4.80243717402353,NA,4.80243717402353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80243717402353,4.80243717402353,4.80243717402353,4.80243717402353,NA,4.80243717402353,4.80243717402353
C35H46O15,1.85032138078517,1.85032138078517,NA,NA,1.85032138078517,NA,1.85032138078517,1.85032138078517,1.85032138078517,1.85032138078517,1.85032138078517,1.85032138078517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85032138078517,1.85032138078517,1.85032138078517,1.85032138078517,1.85032138078517,1.85032138078517,1.85032138078517
C36H48O15,4.00111168874631,4.00111168874631,NA,4.00111168874631,4.00111168874631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C34H46O15,6.2917781399162,6.2917781399162,NA,6.2917781399162,6.2917781399162,6.2917781399162,6.2917781399162,6.2917781399162,6.2917781399162,6.2917781399162,6.2917781399162,6.2917781399162,6.2917781399162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2917781399162,NA,6.2917781399162,6.2917781399162,6.2917781399162,NA,6.2917781399162,6.2917781399162,NA,6.2917781399162,6.2917781399162,6.2917781399162,6.2917781399162,6.2917781399162,6.2917781399162,6.2917781399162
C35H48O15,NA,NA,NA,NA,NA,NA,1.98228831705331,1.98228831705331,NA,1.98228831705331,1.98228831705331,1.98228831705331,1.98228831705331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98228831705331,1.98228831705331,1.98228831705331,1.98228831705331,1.98228831705331,1.98228831705331
