,s20230217007,s20230217008,s20230217009,s20230217010,s20230217011,s20230217012,s20230217013,s20230217031,s20230217032,s20230217033,s20230217035,s20230217036,s20230217037,s20230217046,s20230217047,s20230217048,s20230217049,s20230217050,s20230217051,s20230217052,s20230217053,s20230217070,s20230217071,s20230217072,s20230217073,s20230217074,s20230217075,s20230217076,s20230217087,s20230217088,s20230217089,s20230217090,s20230217091,s20230217092,s20230217093,s20230217094,s20230217112,s20230217113,s20230217114,s20230217115,s20230217116,s20230217118,s20230217119
C19H12O13,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,NA,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,-1.04669818505264,NA,NA,NA,-1.04669818505264,-1.04669818505264
C20H14O13,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,NA,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767,-1.04544827509767
C20H16O12,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,NA,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896,-0.672018318202896
C21H16O13,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,NA,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631,-0.893871181676631
C22H18O13,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,NA,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167,-0.771455924357167
C20H16O13,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,NA,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,-0.796656928940221,NA,NA,NA,-0.796656928940221,-0.796656928940221
C21H18O13,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,NA,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081,-0.948841276070081
C17H8O12,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,-0.392440153151564,NA,NA,NA,NA,-0.392440153151564
C16H8O12,-0.793461069783844,-0.793461069783844,-0.793461069783844,-0.793461069783844,-0.793461069783844,-0.793461069783844,-0.793461069783844,-0.793461069783844,-0.793461069783844,-0.793461069783844,-0.793461069783844,-0.793461069783844,-0.793461069783844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.793461069783844,-0.793461069783844,-0.793461069783844,-0.793461069783844,-0.793461069783844,NA,NA,-0.793461069783844,-0.793461069783844,-0.793461069783844,NA,NA,NA,NA,NA
C17H10O12,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,NA,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,-0.0167999357881946,NA,NA,NA,-0.0167999357881946,-0.0167999357881946
C15H6O10,NA,NA,NA,NA,NA,NA,NA,0.650793889145344,0.650793889145344,0.650793889145344,0.650793889145344,0.650793889145344,0.650793889145344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C16H8O10,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,NA,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,0.139884821279581,NA,NA,NA,0.139884821279581,0.139884821279581
C17H10O10,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,NA,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,0.205196795320464,NA,NA,NA,0.205196795320464,0.205196795320464
C17H6O10,NA,NA,NA,NA,NA,NA,NA,-0.280515678765468,-0.280515678765468,-0.280515678765468,-0.280515678765468,-0.280515678765468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C17H6O11,NA,NA,NA,NA,NA,NA,NA,-0.249209686000468,-0.249209686000468,-0.249209686000468,-0.249209686000468,-0.249209686000468,-0.249209686000468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C17H8O10,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,NA,NA,NA,NA,NA,NA,NA,NA,-0.249772848544882,-0.249772848544882,-0.249772848544882,NA,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,-0.249772848544882,NA,-0.249772848544882,-0.249772848544882,-0.249772848544882,NA,NA,NA,NA,NA
C17H8O11,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,NA,-0.138799519174114,-0.138799519174114,NA,-0.138799519174114,-0.138799519174114,-0.138799519174114,NA,-0.138799519174114,NA,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,-0.138799519174114,NA,NA,NA,NA,-0.138799519174114
C15H10O12,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,NA,-0.319875147868642,-0.319875147868642,NA,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,-0.319875147868642,NA,NA,NA,-0.319875147868642,-0.319875147868642
C16H10O12,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,NA,-0.340050768428626,-0.340050768428626,NA,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,-0.340050768428626,NA,NA,NA,-0.340050768428626,-0.340050768428626
C15H10O13,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,-0.378281371100817,NA,NA,NA,-0.378281371100817,-0.378281371100817
C15H8O13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.665568202284982,-0.665568202284982,NA,NA,NA,-0.665568202284982,-0.665568202284982,-0.665568202284982,NA,NA,-0.665568202284982,NA,NA
C16H10O13,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,NA,-0.549782879383806,-0.549782879383806,NA,NA,NA,NA,NA,NA,NA,NA,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,-0.549782879383806,NA,NA,NA,-0.549782879383806,-0.549782879383806
C14H8O12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.221828782018764,-0.221828782018764,-0.221828782018764,-0.221828782018764,-0.221828782018764,NA,-0.221828782018764,-0.221828782018764,-0.221828782018764,-0.221828782018764,-0.221828782018764,-0.221828782018764,-0.221828782018764,NA,NA
C15H8O12,-0.140344728873709,-0.140344728873709,-0.140344728873709,-0.140344728873709,-0.140344728873709,-0.140344728873709,-0.140344728873709,-0.140344728873709,-0.140344728873709,-0.140344728873709,-0.140344728873709,-0.140344728873709,-0.140344728873709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.140344728873709,-0.140344728873709,-0.140344728873709,-0.140344728873709,-0.140344728873709,NA,NA,-0.140344728873709,-0.140344728873709,-0.140344728873709,NA,NA,NA,NA,NA
C15H10O10,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,NA,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,-0.641651898775367,NA,NA,NA,-0.641651898775367,-0.641651898775367
C15H10O11,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,NA,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,-0.410097965426879,NA,NA,NA,-0.410097965426879,-0.410097965426879
C16H10O11,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,NA,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,-0.602390826576198,NA,NA,NA,-0.602390826576198,-0.602390826576198
C13H6O10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.506833626622223,-0.506833626622223,-0.506833626622223,-0.506833626622223,-0.506833626622223,-0.506833626622223,-0.506833626622223,-0.506833626622223,-0.506833626622223,-0.506833626622223,-0.506833626622223,-0.506833626622223,-0.506833626622223,NA,NA
